Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO21,OUT049,3383.22941
FDS43,OUT018,2493.38771
FDU28,OUT010,302.5062300000001
FDC51,OUT010,304.63679
FDW16,OUT010,286.02768000000003
FDP32,OUT010,322.2472
FDB60,OUT019,261.92572
NCQ30,OUT046,1953.92326
FDD26,OUT049,2289.55304
FDI44,OUT045,1176.8015
DRH23,OUT046,1554.2102300000001
FDO44,OUT046,1782.2800200000001
FDG04,OUT046,2688.8998800000004
FDM32,OUT027,2466.2230700000005
FDM09,OUT013,2692.6949399999994
FDZ47,OUT013,1884.3804500000006
FDM40,OUT027,3186.5520899999997
FDY48,OUT017,1626.5826899999997
NCM30,OUT045,994.4721700000003
FDX36,OUT010,345.28387999999995
DRF03,OUT017,1174.1383
FDN51,OUT049,2441.32215
FDM57,OUT049,1381.8346099999999
FDB35,OUT049,2042.8075600000004
FDY13,OUT027,3250.8683700000006
FDA37,OUT017,2314.2875099999997
NCX53,OUT017,2050.4309700000003
FDD59,OUT018,1285.6598
FDX10,OUT019,252.27161999999998
FDC03,OUT018,2097.23671
FDW43,OUT035,3056.42148
FDW10,OUT046,2555.93962
FDY14,OUT027,4875.81985
FDV43,OUT045,965.4432899999999
FDO40,OUT013,2227.46719
FDP46,OUT027,2807.17925
NCE43,OUT019,371.88259000000005
FDD05,OUT035,1898.62857
FDJ60,OUT010,317.9195
DRE27,OUT018,1403.47311
FDO11,OUT035,3334.4595600000002
DRG11,OUT027,3086.28261
FDK33,OUT010,484.40279
DRM23,OUT045,2430.93567
FDJ02,OUT027,3579.6071199999997
NCZ05,OUT045,1759.1434699999998
NCL30,OUT013,2244.01232
FDZ19,OUT018,2586.1336499999998
FDM45,OUT049,1547.5189400000002
FDO36,OUT046,2273.1077800000003
NCK31,OUT045,1960.0819099999997
DRJ37,OUT045,2230.69632
FDP24,OUT018,1582.97279
FDF46,OUT013,1841.8691199999998
FDX46,OUT019,252.27161999999998
NCL18,OUT045,3117.70837
FDJ26,OUT013,1966.1074000000003
FDJ07,OUT045,2088.81434
FDY15,OUT013,2669.05904
DRG01,OUT045,987.5478499999997
FDF58,OUT045,1272.6766999999998
FDZ14,OUT019,320.44954
FDP31,OUT049,2343.08336
FDH45,OUT013,1927.0249399999998
FDA09,OUT010,363.82640999999995
FDW31,OUT035,2918.0682399999996
FDA57,OUT046,2148.6364700000004
NCE55,OUT035,3051.0617900000007
FDC17,OUT019,335.69635999999997
FDC59,OUT013,1310.3609800000002
FDA22,OUT013,2661.5355
FDK52,OUT035,2179.39643
NCM26,OUT046,2090.54542
NCT53,OUT035,2735.1064
FDW45,OUT018,2113.8817099999997
NCI18,OUT035,3419.8484099999996
FDE38,OUT018,1805.5497300000002
FDF08,OUT019,322.81313
FDY58,OUT010,471.28652999999997
FDF58,OUT019,344.58479
FDX39,OUT017,2972.3975199999995
FDB44,OUT049,2413.12552
FDF28,OUT013,2530.80567
FDE39,OUT013,2207.95925
FDT37,OUT018,2161.65286
FDZ45,OUT017,3930.2506900000008
FDO40,OUT035,1898.62857
FDM57,OUT027,2620.9217
DRG36,OUT017,2934.87969
FDY36,OUT010,204.13427999999996
DRL60,OUT027,4399.14034
FDS25,OUT019,396.25087
DRF49,OUT027,2519.55365
FDP16,OUT045,3621.01988
FDS60,OUT049,2108.52202
FDU15,OUT027,3789.9666300000004
FDK43,OUT046,2093.3084900000003
FDN25,OUT046,1089.08235
FDE53,OUT049,1373.9781699999999
FDB22,OUT013,2703.64735
FDE39,OUT017,1753.7837800000002
FDX35,OUT035,3163.6485700000003
NCG54,OUT049,3236.68683
FDH27,OUT035,2926.8568
NCK42,OUT013,3065.6428100000003
FDS25,OUT049,2289.5530400000002
FDI10,OUT018,2619.82313
FDU35,OUT035,2496.94974
FDI04,OUT017,2737.30354
DRK23,OUT035,3061.44827
FDB53,OUT019,265.95381
FDY02,OUT049,2598.1846300000007
FDM60,OUT035,1723.4565900000002
NCJ31,OUT010,723.9243399999999
DRP35,OUT017,1741.1002900000003
NCQ30,OUT018,2226.66823
DRL11,OUT010,298.7111699999999
FDU01,OUT013,1966.1073999999996
FDR39,OUT035,2754.5144700000005
FDO08,OUT046,2619.45694
FDC02,OUT045,3932.18151
NCZ29,OUT035,2376.04046
FDF29,OUT010,306.40116000000006
FDZ23,OUT017,3083.48625
NCU53,OUT018,1579.5106300000002
NCW30,OUT013,3272.47358
NCM26,OUT027,2951.22508
FDV50,OUT027,3709.6045699999995
FDW15,OUT049,2433.46571
FDI35,OUT027,4629.77346
FDO11,OUT017,2852.91971
FDN48,OUT046,1986.5474600000002
NCA17,OUT049,2102.49653
NCN54,OUT013,1807.4472599999997
FDP22,OUT013,1747.52526
NCB54,OUT035,2117.4104500000003
FDD08,OUT045,900.29476
DRM48,OUT010,246.51245
FDG41,OUT027,3226.3003500000004
FDE44,OUT027,2413.1920999999998
FDE26,OUT035,1855.9175000000002
NCS38,OUT013,1900.0933300000004
NCJ54,OUT018,2662.0015599999997
FDI40,OUT019,253.93612
FDN45,OUT018,2339.52133
FDU43,OUT046,3132.4225500000002
FDI04,OUT010,366.95566999999994
NCC07,OUT018,1333.46424
NCC07,OUT019,290.58841
NCD18,OUT045,3333.9269200000003
FDU55,OUT035,2933.54809
FDX59,OUT035,1585.70257
FDR52,OUT049,2722.3230399999998
NCP17,OUT013,1488.3626100000001
FDQ32,OUT045,2369.98168
NCT17,OUT049,2535.0335000000005
FDO10,OUT049,1573.35198
FDE32,OUT049,1836.8756200000003
FDN44,OUT045,2739.1344899999995
FDH02,OUT035,1902.78982
FDK60,OUT013,1745.49457
FDS24,OUT019,287.79204999999996
FDL03,OUT010,461.59914
FDB46,OUT027,4561.52896
FDO48,OUT049,3006.02042
FDZ39,OUT049,2273.54055
FDT02,OUT027,1928.22338
FDC50,OUT013,2083.5545200000006
FDP39,OUT035,1821.3957700000003
DRG15,OUT018,1876.3908500000002
FDP10,OUT018,1805.71618
FDF53,OUT027,4216.97746
FDN34,OUT045,3277.7333999999996
FDK02,OUT045,1586.53482
FDC23,OUT045,2617.7258599999996
FDJ10,OUT019,287.02638
FDE53,OUT035,2019.07179
FDR25,OUT035,2682.0421399999996
FDW50,OUT046,2446.0160400000004
FDS09,OUT049,1450.3121399999998
FDW49,OUT010,350.51041000000004
FDU51,OUT046,2833.7779600000003
FDF28,OUT018,1800.4230699999996
NCY30,OUT018,2714.1337000000008
FDD44,OUT045,4390.817839999999
FDX09,OUT017,3159.9533799999995
NCF30,OUT013,1936.9120699999999
FDZ50,OUT019,412.06362000000007
FDW37,OUT013,2083.55452
FDD11,OUT049,3587.6632999999993
DRH39,OUT018,1867.3692600000002
FDA36,OUT049,1989.37711
NCG43,OUT049,2117.776639999999
FDF02,OUT035,1669.65995
FDP57,OUT027,2687.1688000000004
NCE42,OUT017,2998.53017
NCR38,OUT027,5248.30166
FDP03,OUT019,396.41732
FDO51,OUT035,2277.2690299999995
NCQ42,OUT046,1930.22078
NCM41,OUT046,1828.5198299999997
FDH48,OUT027,2203.2653600000003
DRF60,OUT046,2368.4170499999996
FDJ27,OUT035,2524.28083
FDQ14,OUT013,2817.13296
FDN27,OUT017,1996.1682700000006
NCQ02,OUT046,2305.2326299999995
FDJ33,OUT049,1729.9814299999998
FDP07,OUT027,5459.69316
DRE01,OUT049,3037.5127599999996
FDU36,OUT045,1420.08482
FDL28,OUT017,3280.8293700000004
NCX53,OUT046,2080.72487
FDZ39,OUT013,2329.53433
NCP42,OUT013,3079.8243500000003
FDJ14,OUT035,2127.93009
FDK04,OUT049,1262.3568
NCC19,OUT017,2234.5579599999996
FDS09,OUT018,1605.07735
FDZ02,OUT046,2047.1019700000004
FDD35,OUT018,1985.4821800000002
NCY42,OUT017,2200.4024199999994
FDB05,OUT045,3201.8987800000004
FDF20,OUT035,2883.77954
NCO41,OUT018,1222.54196
FDC40,OUT027,3628.9428999999996
FDV58,OUT045,2801.55324
FDZ57,OUT045,1875.0259600000002
DRM35,OUT046,2240.7831899999996
DRN36,OUT018,2098.90121
FDQ13,OUT046,1990.37581
DRO35,OUT010,264.02299000000005
NCD43,OUT035,2125.73295
FDA51,OUT018,2017.4738700000003
NCX17,OUT027,4097.399780000001
NCZ17,OUT049,1667.5293900000001
FDR11,OUT027,4172.10254
FDW34,OUT049,3492.7867999999994
FDN50,OUT017,1740.7008099999998
FDS09,OUT046,1583.1059500000001
FDS48,OUT018,1582.97279
FDL44,OUT049,2788.0375
DRF48,OUT018,2412.3931399999997
FDA14,OUT018,2250.67032
NCD30,OUT049,2250.20426
FDI16,OUT017,1171.24207
NCG06,OUT035,3841.26652
DRZ24,OUT035,2283.09478
NCS17,OUT045,1659.60637
FDB37,OUT045,3197.90398
FDE10,OUT035,2032.7539800000002
FDC57,OUT045,3562.6958
FDM12,OUT018,2256.56265
FDE24,OUT049,2064.04658
FDW22,OUT045,3668.52471
DRD01,OUT027,1667.7624199999998
NCZ18,OUT027,5810.56976
FDN49,OUT045,1736.90575
FDR22,OUT035,2286.78997
FDV08,OUT019,297.74575999999996
FDY39,OUT046,3101.39627
FDV36,OUT049,2119.80733
FDO60,OUT045,1480.3397200000002
FDU04,OUT027,2701.84969
FDR20,OUT027,2675.1178200000004
FDW19,OUT019,332.80012999999997
FDU40,OUT049,1965.9742399999996
FDK15,OUT045,2018.9053400000005
DRF15,OUT035,2214.9168600000003
FDQ25,OUT017,2867.6006
FDI48,OUT019,218.84846
FDS49,OUT046,2217.61335
FDV22,OUT046,2130.99277
NCV42,OUT046,1954.2894500000002
FDX26,OUT046,2370.18142
FDI33,OUT018,1815.40357
FDZ14,OUT049,2476.4763900000003
FDG10,OUT013,1687.8029999999999
FDM38,OUT018,1994.43719
FDG26,OUT027,4107.58652
FDH46,OUT035,2014.1781600000002
FDN13,OUT018,1382.06764
FDU57,OUT035,2537.6301200000003
NCI06,OUT046,2382.39885
FDM38,OUT045,1594.4578400000003
NCG42,OUT010,319.35096999999996
FDL39,OUT045,3408.86271
FDT31,OUT019,334.53121000000004
FDV59,OUT013,2794.82866
FDB49,OUT035,1723.4565900000002
FDD58,OUT049,1872.16302
DRN59,OUT046,1500.81307
FDX48,OUT049,2530.50606
FDQ11,OUT049,3450.9745599999997
FDY12,OUT049,2069.1066600000004
FDQ11,OUT045,2852.91971
DRI11,OUT017,2093.3750700000005
FDY32,OUT027,4358.6929900000005
FDS51,OUT045,1077.5307200000002
FDR19,OUT010,228.7023
DRB13,OUT018,2783.84296
FDS21,OUT035,1835.34428
FDQ40,OUT045,2831.51424
NCE55,OUT013,2845.6292
FDX43,OUT027,4928.48463
FDS12,OUT049,2052.6946899999994
DRK01,OUT027,2536.0322000000006
FDN25,OUT017,1987.5794500000004
FDB60,OUT046,3447.9118800000006
FDQ13,OUT017,1435.66454
DRK13,OUT045,2524.5804399999997
DRF25,OUT018,1986.5807500000003
NCD42,OUT019,377.44202000000007
FDW25,OUT045,1608.4396399999998
NCV29,OUT027,4015.339930000001
NCK42,OUT035,3312.52145
DRJ13,OUT027,3357.1300500000007
DRD15,OUT017,3322.10897
FDM27,OUT045,2385.32837
FDZ50,OUT018,2359.5952
FDC04,OUT046,2564.1289600000005
FDF50,OUT049,1967.0062300000002
FDP15,OUT045,2596.08736
FDK46,OUT035,3540.35821
FDZ56,OUT018,2194.54338
FDY60,OUT049,2437.69354
FDB10,OUT035,4188.58109
FDR57,OUT045,2577.2785099999996
FDU58,OUT049,2356.23291
FDH02,OUT046,2062.48195
FDP48,OUT013,2213.4521
FDI46,OUT035,4122.99979
FDW56,OUT013,3062.38039
NCM19,OUT010,346.9483800000001
FDS50,OUT027,4875.81985
FDK24,OUT013,1716.2659499999997
FDO36,OUT017,2136.81852
FDK45,OUT027,3067.50705
NCL05,OUT045,1347.61249
FDL32,OUT018,1842.6680800000001
FDA28,OUT049,1960.6811300000004
FDY36,OUT018,1417.78781
FDP32,OUT018,1693.76191
FDL50,OUT046,2062.4819500000003
DRC24,OUT049,2225.46979
NCS18,OUT017,1963.6439400000004
FDD16,OUT017,1153.33205
NCV18,OUT013,1907.2173900000003
FDX07,OUT046,2889.2391
NCZ05,OUT027,3398.20991
NCI31,OUT013,1599.3847600000001
FDK14,OUT049,1658.60767
NCR06,OUT045,1092.8441200000002
NCF54,OUT049,2784.14257
DRG23,OUT010,308.13224
FDD53,OUT046,1585.53612
NCM31,OUT027,2936.4776099999995
FDT16,OUT017,3652.21261
FDR40,OUT035,1925.56018
DRG25,OUT017,2835.5423299999993
FDT10,OUT035,1710.1738799999998
FDY32,OUT013,2609.9359999999997
FDN50,OUT035,1676.91717
FDZ35,OUT019,263.3239
NCP54,OUT045,2282.5621399999995
NCD07,OUT035,2077.36258
FDS02,OUT018,2285.0921799999996
DRN59,OUT018,1797.52684
DRB24,OUT013,2821.9933000000005
FDP37,OUT027,3463.7912099999994
DRB01,OUT018,2558.20334
FDR47,OUT046,3067.30731
NCM31,OUT010,372.28207
NCF06,OUT027,5834.571849999999
NCV17,OUT027,3460.86169
FDS10,OUT049,2414.2240899999997
FDN52,OUT035,1874.79293
FDZ48,OUT013,2174.46951
FDJ48,OUT049,2171.1072200000003
DRB13,OUT027,4459.894589999999
FDV59,OUT017,2473.3804200000004
FDL32,OUT035,1976.22756
FDZ12,OUT035,1695.89247
NCR06,OUT027,1951.7927000000004
FDP51,OUT017,1852.32218
FDY22,OUT013,2605.4418499999992
FDZ38,OUT049,2664.6980499999995
NCO54,OUT035,2236.5220700000004
FDR23,OUT035,3218.21088
FDM38,OUT049,2289.55304
FDS25,OUT013,1966.1073999999996
FDZ22,OUT013,2301.73718
FDZ20,OUT019,334.53121000000004
FDD45,OUT010,322.2472
FDN03,OUT049,2278.5340499999998
NCW30,OUT046,2408.0987299999997
FDY24,OUT027,3930.01766
FDJ26,OUT019,519.62361
FDM15,OUT049,2410.1627099999996
NCW54,OUT027,1751.32032
FDA23,OUT045,1545.6879900000001
FDA39,OUT019,174.7725
FDZ12,OUT017,2230.46329
NCB42,OUT046,2316.8841299999995
FDL16,OUT046,1577.9792900000002
FDO24,OUT019,274.40947
NCP42,OUT046,2281.8630500000004
FDR19,OUT018,2378.33747
DRL01,OUT045,1664.40013
FDV37,OUT046,2277.1691600000004
FDI41,OUT010,319.28439
FDF58,OUT049,2500.21216
NCF43,OUT018,2286.12417
FDN02,OUT049,2310.7587699999995
NCP41,OUT035,2241.0828
NCY17,OUT027,2863.90541
FDL58,OUT027,4561.528960000001
NCA30,OUT027,4713.89729
FDE46,OUT018,1976.0943999999995
FDY38,OUT035,3580.4060800000007
NCH29,OUT027,2778.98262
FDO20,OUT045,4290.581649999999
FDP44,OUT018,1823.4597500000004
FDM02,OUT027,3007.0524100000002
FDJ14,OUT027,3007.05241
FDH04,OUT010,303.97099
DRK23,OUT046,2434.09822
NCW05,OUT046,1637.1356199999998
FDF12,OUT049,2016.5750400000002
FDL51,OUT019,509.27042
FDN03,OUT018,2305.73198
DRJ37,OUT049,2684.23928
FDM12,OUT019,486.3669
FDA16,OUT045,3398.2432
NCB07,OUT017,3270.3097300000004
NCI17,OUT019,411.93046000000004
FDR51,OUT046,2737.3368299999993
FDJ55,OUT045,3315.38439
NCZ17,OUT013,1198.1071
FDU25,OUT013,2225.03702
NCG18,OUT045,1950.5942600000003
DRM11,OUT017,3099.83164
FDH16,OUT035,1843.30059
FDZ04,OUT018,1452.5092800000002
NCX53,OUT035,2255.19776
FDX38,OUT027,3628.9428999999996
FDX09,OUT046,2466.72242
NCW05,OUT018,1431.17039
NCS41,OUT017,2737.53657
FDI26,OUT046,2301.7704700000004
NCZ41,OUT027,3427.5384
NCK06,OUT046,2153.43023
FDX23,OUT027,2203.2653600000003
NCA42,OUT046,2208.62505
FDC20,OUT049,1527.91113
DRC49,OUT018,2321.77776
FDX01,OUT013,2400.30887
FDC08,OUT045,3900.42285
FDC02,OUT017,3932.181510000001
FDK10,OUT045,2721.2910500000003
DRC24,OUT013,2724.18728
FDW16,OUT019,304.76995
NCU06,OUT018,3365.2528099999995
DRA59,OUT045,1504.5415499999997
FDR24,OUT019,292.85213
DRL35,OUT018,1800.3232000000003
FDA49,OUT013,2083.5545200000006
NCC55,OUT046,1322.34538
DRD24,OUT019,253.53664000000003
NCE55,OUT049,2957.98295
FDT33,OUT045,2651.7482400000004
NCT53,OUT013,1893.9013900000002
FDS26,OUT046,2332.66359
FDL22,OUT018,1815.40357
FDP44,OUT017,1582.0739600000002
FDC52,OUT018,2051.13006
FDI53,OUT010,324.11144
FDZ23,OUT046,2837.04038
NCT18,OUT013,3188.5161999999996
FDR13,OUT046,2062.48195
FDB09,OUT010,305.50233
FDZ60,OUT013,2174.46951
FDB11,OUT046,3315.2845199999997
FDC10,OUT018,1861.04416
FDW56,OUT035,2488.16118
FDK14,OUT027,3250.8683700000006
DRE27,OUT027,3709.6045699999995
FDA38,OUT017,3268.81168
FDT11,OUT045,2852.91971
FDP15,OUT035,2860.67628
FDV27,OUT035,2454.2053800000003
FDS36,OUT027,3930.0176600000004
FDY40,OUT027,3087.78066
NCF19,OUT049,1660.20559
FDF53,OUT045,2762.4707799999996
FDS14,OUT027,4445.94608
FDE56,OUT046,2052.3285
FDZ19,OUT035,2426.04204
FDZ46,OUT013,2641.09544
FDR16,OUT046,2394.3499600000005
FDG29,OUT018,1412.09522
NCE30,OUT017,2234.55796
FDZ40,OUT046,1633.5735900000004
FDG58,OUT018,2389.65607
DRH03,OUT013,1709.9408500000002
FDZ47,OUT045,2067.77506
FDV04,OUT018,1907.9830599999998
FDZ10,OUT018,1942.6379499999998
FDG46,OUT017,1868.1349300000002
NCF07,OUT045,1572.48644
FDY44,OUT035,3026.89325
FDB21,OUT013,3772.95544
FDS20,OUT035,2579.94171
FDS49,OUT049,1539.92882
FDX55,OUT027,6227.027660000001
NCQ02,OUT018,2259.89165
FDR25,OUT013,1966.1074000000003
DRG39,OUT045,1178.16639
FDB46,OUT046,2769.86116
NCC30,OUT018,2498.6808200000005
FDE58,OUT035,2838.7714600000004
FDC05,OUT019,445.02072
FDY15,OUT046,2397.77883
FDG14,OUT046,2028.3264100000004
FDL08,OUT049,2801.12047
FDQ47,OUT013,1520.5873299999998
FDN12,OUT035,1745.6943099999996
FDW10,OUT013,2646.72145
FDD02,OUT035,2003.42549
FDX35,OUT010,417.05712000000005
FDT35,OUT046,3095.1044599999996
DRN47,OUT019,437.23085999999995
FDB11,OUT010,601.18411
FDN20,OUT045,2857.4138599999997
FDB59,OUT035,4024.9940299999994
FDJ58,OUT045,3086.9817000000007
FDU60,OUT046,2837.04038
FDS03,OUT049,1624.7850300000002
FDU40,OUT019,279.33639
DRH15,OUT049,1631.50961
FDD04,OUT027,3709.6045700000004
FDQ01,OUT046,3513.4598900000005
FDF28,OUT035,2186.98655
FDD22,OUT010,430.1733799999999
FDY19,OUT046,1639.2994700000004
FDN33,OUT035,1922.26447
FDV36,OUT035,1756.34711
FDW01,OUT010,267.81804999999997
FDJ28,OUT049,2760.6398299999996
FDB17,OUT035,2404.6365699999997
FDM40,OUT049,1716.8651699999998
FDV46,OUT045,2271.8760500000003
FDQ44,OUT049,2108.6218900000003
NCD42,OUT046,1541.95951
DRH37,OUT046,1971.89986
FDR10,OUT018,2274.2729299999996
NCD06,OUT027,1751.32032
FDI53,OUT046,2469.1525899999997
FDG16,OUT035,2380.73435
DRB25,OUT046,1833.0472700000003
FDY09,OUT046,2481.40331
FDX48,OUT045,2266.54965
FDC03,OUT010,393.95386
FDT47,OUT035,2263.95303
FDW44,OUT027,4495.24857
FDT24,OUT017,1376.10873
FDT12,OUT019,427.64333999999997
NCS38,OUT035,2077.36258
FDO39,OUT035,2662.6340700000005
FDA13,OUT046,1970.7014199999999
FDO48,OUT035,2605.77475
DRJ01,OUT017,2452.17469
FDD53,OUT018,1412.09522
NCT05,OUT049,2665.36385
FDQ51,OUT045,1545.48825
FDU60,OUT013,2530.7390900000005
FDC59,OUT046,1267.3503
FDP36,OUT035,1723.4565900000002
NCM19,OUT017,1970.06891
FDL16,OUT035,1390.95607
FDE50,OUT018,2186.5537799999997
NCR18,OUT013,1156.6610500000002
NCD30,OUT035,2405.2690800000005
FDH31,OUT013,2379.96868
FDD56,OUT019,332.36735999999996
FDC47,OUT049,2871.06276
FDZ21,OUT045,1782.9791099999998
FDM01,OUT049,1581.90751
FDF24,OUT013,1776.7205900000001
FDW23,OUT017,1285.79296
FDY52,OUT018,1692.6966299999997
DRH37,OUT027,3357.59611
DRO47,OUT027,3090.81005
FDR25,OUT049,2289.55304
FDQ24,OUT027,3102.39497
DRJ51,OUT018,2510.26574
NCU06,OUT035,3617.591009999999
NCV18,OUT018,1989.4769800000001
NCC06,OUT027,2995.40091
FDZ01,OUT018,1865.3052799999998
FDT14,OUT017,2184.1569
FDD11,OUT019,517.7926600000001
FDN09,OUT017,4360.75697
NCO18,OUT010,476.0137099999999
FDZ50,OUT045,3875.4886399999996
FDS44,OUT013,3331.13056
FDI36,OUT045,2932.6492600000006
FDA26,OUT010,452.27794000000006
NCY53,OUT049,1923.7958100000003
FDF32,OUT049,3040.14267
FDF59,OUT010,301.14134
FDB20,OUT046,1817.9669000000001
DRH11,OUT035,1813.7390700000003
FDT03,OUT049,1948.39712
NCH06,OUT035,3753.3809200000005
FDR55,OUT049,3233.6907300000003
FDI10,OUT035,2511.6972100000007
FDZ12,OUT045,1895.7656299999999
FDM12,OUT049,2687.40183
DRB25,OUT045,1710.6732299999999
NCS41,OUT013,2472.6813300000003
NCT53,OUT049,2367.78454
NCD55,OUT013,1100.9003
FDY08,OUT049,2425.04334
NCP55,OUT049,1424.812
FDA33,OUT013,2490.0587100000002
FDQ33,OUT013,3452.3394500000004
FDE45,OUT027,5178.65898
FDT26,OUT013,2466.3229399999996
NCV53,OUT049,2599.71597
FDK60,OUT027,3930.01766
NCJ29,OUT046,1882.58279
FDI15,OUT045,4640.79245
FDX21,OUT013,2542.4238800000003
FDV49,OUT019,573.1539300000001
DRO59,OUT046,1787.40668
FDZ14,OUT045,1789.3707899999997
FDP32,OUT027,3755.2784500000002
FDC33,OUT017,3567.1566599999996
FDT14,OUT010,263.62351
NCN54,OUT027,1876.2909799999998
FDR57,OUT027,4230.7595200000005
DRK12,OUT046,1676.68414
FDX52,OUT049,2705.1786899999997
FDX08,OUT010,321.24850000000004
FDP10,OUT010,457.6709199999999
NCP50,OUT045,1797.3603900000003
NCL06,OUT013,3595.4198699999993
FDP25,OUT013,2599.34978
FDE53,OUT013,1884.01426
FDL27,OUT017,1904.8538
FDC35,OUT049,3604.7077799999997
DRJ47,OUT010,301.84042999999997
FDD16,OUT018,1847.29539
NCN42,OUT049,2459.89797
FDC38,OUT027,3670.08934
NCO07,OUT045,2928.38814
FDQ20,OUT049,1515.4273800000003
FDI32,OUT046,1469.82008
FDN20,OUT010,321.2485
DRJ51,OUT027,4892.8643299999985
FDU08,OUT045,1353.10534
DRN37,OUT019,282.56552
FDD05,OUT010,303.37176999999997
FDW15,OUT046,2661.43563
FDI52,OUT046,2000.16307
DRM11,OUT049,2220.8757699999996
NCO06,OUT045,1082.8238300000003
FDU38,OUT049,2809.1766499999994
FDU59,OUT018,2410.3291600000002
FDJ10,OUT046,2232.49398
FDM13,OUT049,2113.0494599999997
NCJ30,OUT019,370.8173100000001
FDM45,OUT018,2001.19506
FDP36,OUT045,1167.2805600000002
NCD30,OUT010,319.35097
FDN48,OUT017,1495.12048
FDY32,OUT049,1997.6330299999997
FDU47,OUT046,2842.966
FDF17,OUT019,289.623
FDP34,OUT017,2655.57659
FDA47,OUT049,2446.74842
DRD27,OUT027,3709.6045699999995
FDW38,OUT045,1354.3370700000003
FDZ15,OUT019,359.16581
FDZ03,OUT027,4037.6442300000003
NCN19,OUT049,2749.28794
FDG02,OUT035,2444.88418
FDS31,OUT035,2920.69815
FDW43,OUT019,332.80012999999997
FDZ47,OUT010,257.19854
FDO57,OUT017,2550.21374
NCL07,OUT013,1650.8511000000003
NCV42,OUT013,1710.1405900000002
FDP40,OUT017,1695.25996
FDP48,OUT019,461.56585000000007
FDH21,OUT017,2505.03921
NCP02,OUT049,1659.7728199999997
FDK24,OUT049,1920.2670699999999
FDC41,OUT045,1101.03346
FDF08,OUT017,1544.55613
FDO49,OUT017,1991.8072800000002
FDS56,OUT027,5397.94021
FDX46,OUT018,1382.36725
FDQ07,OUT013,3354.89962
FDC32,OUT010,305.50233
FDT21,OUT019,417.05712000000005
FDG58,OUT045,2398.2781800000002
FDW14,OUT049,2476.47639
DRA12,OUT027,3251.0015299999995
FDV27,OUT013,2133.28978
DRD25,OUT013,2528.8415599999994
DRF48,OUT027,3357.1300500000007
FDX24,OUT017,1435.5313800000001
DRJ51,OUT046,2559.9344200000005
FDE45,OUT045,2768.76259
FDE14,OUT046,2062.4819500000003
FDG53,OUT045,1688.5686699999999
FDT08,OUT046,1890.0397500000004
DRC27,OUT027,4875.819849999999
FDG20,OUT035,2649.85071
FDC21,OUT046,2136.9849700000004
FDV31,OUT018,2552.3775900000005
FDB58,OUT045,2220.3764199999996
FDV23,OUT046,2340.71977
FDA25,OUT019,387.52889000000005
FDC15,OUT046,1915.27357
FDU47,OUT049,2609.5365199999997
FDE23,OUT013,1273.7419799999998
FDS08,OUT013,2911.6099799999993
FDW03,OUT027,3789.96663
FDJ60,OUT018,2256.5626500000003
FDM34,OUT017,2374.94189
FDW33,OUT013,2625.31598
FDZ40,OUT013,1737.50497
FDE33,OUT018,1914.5079
NCC06,OUT010,319.35097
FDU11,OUT046,2387.1260300000004
FDL44,OUT017,2744.4941799999997
NCZ29,OUT017,2047.5347399999998
FDG28,OUT010,353.1403200000001
FDL12,OUT018,2256.56265
FDD52,OUT017,2251.16967
FDO15,OUT013,2036.08298
NCN29,OUT027,2706.6434500000005
FDW36,OUT013,1755.28183
FDB21,OUT046,3099.53203
FDZ28,OUT013,2230.0971
FDY10,OUT035,2851.6879799999997
DRG39,OUT017,1143.77782
FDN28,OUT013,2065.5446300000003
FDV15,OUT035,2052.62811
DRI13,OUT035,2345.9463000000005
FDH20,OUT046,2206.29475
FDY51,OUT013,3062.84645
FDE16,OUT013,3215.28136
FDX40,OUT018,1427.5417800000002
FDC48,OUT018,1525.04819
FDS14,OUT046,1924.1952900000003
FDX56,OUT017,3875.6883799999996
FDI10,OUT046,2423.67845
FDI14,OUT013,2225.0370199999998
DRM48,OUT013,1826.7221700000002
NCH07,OUT027,4875.8864300000005
FDY26,OUT013,2537.59683
FDD02,OUT027,3250.86837
FDM12,OUT046,2837.04038
DRF01,OUT010,316.32158
FDV36,OUT046,2218.3124399999997
DRI59,OUT013,2759.7742900000003
FDV03,OUT018,2211.65444
FDO39,OUT017,2957.25057
NCB07,OUT018,2774.65492
FDH38,OUT027,3397.54411
FDZ13,OUT035,2199.4370099999996
NCZ30,OUT046,2015.27673
NCA06,OUT035,1915.6397599999996
FDB04,OUT049,2476.4763900000003
FDN50,OUT013,1966.1074
NCG06,OUT049,3578.9080299999996
NCY17,OUT018,1107.3918499999997
FDC23,OUT046,2654.8442099999997
FDK33,OUT049,2746.5914500000003
FDR03,OUT049,2331.06567
FDZ07,OUT045,1266.45147
FDO38,OUT013,2083.55452
FDS59,OUT046,2508.16847
DRM11,OUT019,422.61655
FDX52,OUT027,4216.97746
DRJ35,OUT018,1832.8475300000002
NCP53,OUT046,2563.1302600000004
FDW15,OUT019,454.6082399999999
DRI47,OUT045,2246.1428800000003
DRZ11,OUT035,1809.7442700000004
FDS02,OUT013,2534.96692
DRD49,OUT018,2702.24917
FDW38,OUT049,2476.47639
FDR21,OUT019,406.30445000000003
FDE40,OUT013,2440.6230599999994
FDI02,OUT045,2051.22993
FDQ04,OUT045,1171.7081300000002
FDY14,OUT017,3800.55285
